County,crash_yr,mo,Crash Hr,Vehicles Involved,Crash Severity,Serious Injury Event,No Seat Belt,Truck Involved,Speeding/Too Fast for Conditions,Impaired Driver,Failure to Yield,Snow/Sleet,Rollover,Intersection,Curve,Hill,Lane Departure,LAT,LON
Wells,2013,11,20,1,Injury,0,1,0,0,0,0,0,0,0,1,0,0,47.4427,-99.915
Ward,2013,11,21,1,Injury,0,0,0,1,0,0,1,0,0,0,0,1,48.211,-101.728
Burleigh,2013,11,18,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8172,-100.794
Cass,2013,11,15,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8735,-96.863
Cass,2013,11,5,1,Injury,0,0,0,0,0,0,0,0,0,0,0,1,46.8903,-96.842
Cass,2013,11,16,3,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.9052,-96.861
Richland,2013,11,16,1,Injury,0,1,0,0,0,0,0,0,1,0,0,1,46.3114,-97.134
Ward,2013,11,15,1,Injury,0,1,1,0,0,0,0,1,0,0,0,1,47.8738,-101.808
Ward,2013,11,6,2,Injury,0,0,1,0,0,0,0,0,0,0,0,0,48.3272,-101.836
Divide,2013,11,17,2,Fatal,1,0,0,1,1,0,0,0,0,0,0,0,48.8945,-103.074
Mountrail,2013,11,23,2,Injury,1,1,0,0,0,0,0,0,0,1,0,0,47.9767,-102.541
Williams,2013,11,16,2,Injury,0,.,0,1,0,0,0,0,1,0,0,0,48.1951,-103.626
Morton,2013,11,7,1,Injury,0,0,0,0,0,0,0,1,0,0,1,1,46.8643,-100.949
Dunn,2013,11,11,1,Injury,0,1,0,0,1,0,0,0,0,0,0,1,47.3622,-102.74
Morton,2013,11,9,1,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.6972,-101.509
Cass,2013,11,18,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8225,-96.904
Barnes,2013,11,1,1,Injury,0,1,0,0,0,0,0,0,0,0,0,1,46.9205,-98.003
Cass,2013,11,15,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8137,-96.819
Cass,2013,11,15,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8137,-96.819
Cass,2013,11,8,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8556,-96.79
Adams,2013,11,15,2,Injury,0,0,0,0,0,0,0,0,1,0,1,0,46.0012,-102.635
Mercer,2013,11,6,1,Injury,0,0,0,0,0,0,0,1,0,1,0,1,47.3263,-101.934
Grand Forks,2013,11,17,2,Injury,0,0,1,0,0,0,0,0,0,0,0,0,47.9172,-97.088
McLean,2013,11,4,1,Injury,0,0,0,0,0,0,0,1,1,0,0,0,47.2621,-100.982
Mountrail,2013,11,7,1,Injury,0,1,0,1,0,0,0,1,0,0,1,1,48.3718,-102.397
Ramsey,2013,11,8,1,Injury,0,0,0,1,0,0,0,1,0,1,0,1,48.0424,-98.475
Stutsman,2013,11,9,1,Injury,0,0,0,1,0,0,0,1,0,0,0,1,46.8926,-98.449
Ward,2013,11,13,5,Injury,0,0,0,0,0,0,0,0,0,0,1,0,48.2096,-101.311
Williams,2013,11,4,1,Injury,1,.,0,1,0,0,0,1,0,1,0,0,48.1638,-103.255
McKenzie,2013,11,6,2,Fatal,1,1,1,0,0,0,0,0,1,0,0,0,47.7479,-102.718
Williams,2013,11,21,2,Injury,1,1,1,0,0,1,0,0,1,0,0,0,48.1422,-103.669
McKenzie,2013,11,22,1,Injury,0,.,0,1,1,0,0,1,0,1,0,0,47.8622,-103.091
Stutsman,2013,11,16,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.9135,-98.692
Cass,2013,11,4,2,Injury,0,0,0,1,0,1,0,0,1,0,0,0,46.8768,-96.896
Grand Forks,2013,11,16,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,47.911,-97.045
Stutsman,2013,11,23,1,Injury,0,0,0,0,1,0,0,1,0,0,0,1,47.0083,-98.783
Grand Forks,2013,11,18,1,Injury,0,0,0,0,0,0,0,1,0,0,0,1,47.9766,-97.782
McKenzie,2013,11,16,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,47.8969,-104.033
McHenry,2013,11,6,1,Injury,0,0,1,1,0,0,0,1,0,0,1,1,48.2908,-100.715
Ransom,2013,11,14,1,Injury,0,0,0,0,0,0,0,0,0,1,0,1,46.3,-97.55
Williams,2013,11,7,1,Injury,0,0,0,1,1,0,0,1,0,0,0,1,48.5754,-103.276
Williams,2013,11,10,1,Fatal,1,.,1,0,0,0,0,1,0,1,0,1,48.577,-103.456
Burleigh,2013,11,0,2,Injury,0,0,0,0,1,0,0,0,0,0,0,0,46.837,-100.782
Cass,2013,11,2,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8327,-96.846
Burleigh,2013,11,19,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8083,-100.768
Grand Forks,2013,11,6,1,Injury,0,0,0,0,1,0,0,1,0,0,0,1,47.9333,-97.077
Cass,2013,11,13,2,Injury,0,0,0,0,0,1,0,0,0,0,1,0,46.8434,-96.8
Cass,2013,11,7,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8615,-96.83
Cass,2013,11,2,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8616,-96.838
Cass,2013,11,13,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.877,-96.782
Cass,2013,11,23,1,Injury,0,0,0,0,0,0,0,0,0,0,0,1,46.8272,-96.822
Cass,2013,11,17,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8905,-96.825
Stutsman,2013,11,11,2,Injury,0,0,0,0,0,0,0,0,0,0,1,0,46.8925,-98.717
Stutsman,2013,11,17,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8923,-98.824
Mountrail,2013,11,6,1,Injury,0,1,0,1,1,0,0,1,0,0,0,1,48.1688,-102.353
Burke,2013,11,18,1,Fatal,1,1,0,1,1,0,0,0,0,1,0,1,48.9893,-102.207
Burleigh,2013,11,17,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8815,-100.772
McKenzie,2013,11,19,1,Injury,1,1,0,0,1,0,0,1,0,1,0,1,48.0236,-102.94
Williams,2013,11,23,1,Injury,0,1,0,0,0,0,0,0,0,0,1,0,48.1516,-103.314
Williams,2013,11,18,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,48.3419,-102.903
Ward,2013,11,11,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,48.2257,-101.292
Kidder,2013,11,15,1,Injury,0,0,0,1,0,0,0,1,0,1,0,1,46.872,-99.864
Mountrail,2013,11,5,2,Fatal,1,1,0,1,0,1,0,0,1,0,1,0,48.327,-102.225
McKenzie,2013,11,20,2,Injury,0,0,0,1,0,1,0,1,1,0,1,0,47.8042,-102.942
Burleigh,2013,11,21,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8054,-100.779
Burleigh,2013,11,16,1,Injury,0,.,0,1,1,0,0,0,0,0,0,0,46.7984,-100.803
Cass,2013,11,17,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,46.8546,-96.883
Renville,2013,11,12,2,Injury,0,1,0,1,0,1,0,0,1,0,0,0,48.7638,-101.934
Williams,2013,11,19,1,Injury,1,1,0,1,0,0,0,1,0,1,0,1,48.1522,-103.82
Richland,2013,11,23,2,Injury,0,1,0,0,1,1,0,0,1,0,0,0,46.3985,-96.736
Richland,2013,11,13,1,Injury,0,1,0,0,0,0,0,0,1,0,0,0,46.2898,-96.615
Grand Forks,2013,11,20,1,Injury,0,1,1,0,0,0,0,1,1,0,0,1,47.8169,-97.153
Ward,2013,11,2,1,Fatal,1,1,0,1,1,0,0,1,0,1,0,1,47.906,-101.243
Burleigh,2013,11,13,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.7951,-100.788
Grand Forks,2013,11,1,1,Injury,0,0,0,0,0,0,0,1,0,0,0,1,47.7593,-96.948
Grant,2013,11,23,1,Injury,0,0,0,1,0,0,0,1,0,1,0,0,46.4147,-101.579
Grant,2013,11,23,1,Injury,0,0,0,1,0,0,0,1,0,1,0,0,46.4147,-101.579
McKenzie,2013,11,11,1,Injury,0,1,0,1,0,0,0,0,0,0,0,0,47.8266,-103.219
Stark,2013,11,19,3,Injury,0,.,0,0,0,0,0,0,0,0,0,0,46.8819,-102.79
McKenzie,2013,11,7,1,Injury,0,0,0,1,0,0,1,1,0,0,1,1,47.8055,-103.022
McKenzie,2013,11,11,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,47.7969,-103.263
Bowman,2013,11,10,1,Injury,1,0,0,1,0,0,1,1,0,0,0,0,48.3426,-103.125
Pierce,2013,11,13,1,Injury,0,0,0,0,0,0,0,1,0,0,0,0,47.9917,-99.941
Dunn,2013,11,10,2,Injury,0,0,1,0,0,1,1,0,1,1,0,0,47.3411,-102.338
Williams,2013,11,6,1,Injury,1,0,0,1,0,0,1,1,0,0,0,1,48.0664,-103.992
Williams,2013,11,5,1,Injury,0,1,0,1,0,0,1,1,0,0,0,0,48.3423,-103.096
Pembina,2013,11,14,1,Injury,0,0,0,1,0,0,1,1,0,1,0,1,48.9636,-97.431
Pembina,2013,11,18,1,Injury,0,0,0,1,1,0,0,1,0,0,0,1,48.9678,-97.247
McKenzie,2013,11,10,1,Injury,0,0,0,1,0,0,1,1,0,0,0,1,47.9776,-102.771
Mountrail,2013,11,3,1,Injury,0,.,0,0,1,0,1,1,0,0,1,1,48.2352,-102.375
Williams,2013,11,8,1,Injury,0,.,0,1,1,0,1,1,0,0,0,0,48.3423,-103.076
Williams,2013,11,6,1,Injury,0,0,0,1,0,0,1,1,0,0,0,0,48.199,-103.627
Cass,2013,11,2,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8905,-96.835
Grand Forks,2013,11,13,1,Injury,0,0,0,0,0,0,0,0,0,0,0,1,47.885,-97.067
Grand Forks,2013,11,17,2,Injury,0,.,0,0,0,0,0,0,0,0,0,0,47.9091,-97.045
Cass,2013,11,14,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8833,-96.828
Cass,2013,11,19,2,Injury,0,.,0,0,0,0,0,0,1,0,0,0,46.8832,-96.794
Grand Forks,2013,11,6,1,Injury,0,0,0,0,0,0,0,1,0,0,0,1,47.7447,-97.709
Burleigh,2013,11,15,2,Injury,0,0,0,0,0,1,0,0,0,0,1,0,46.8303,-100.731
Ward,2013,11,20,1,Injury,0,1,0,1,0,0,0,1,1,0,0,1,48.269,-101.123
Burleigh,2013,11,17,2,Injury,0,0,0,0,0,0,0,0,0,0,1,0,46.8238,-100.829
Grant,2013,11,8,1,Injury,0,0,0,1,0,0,0,1,0,0,1,1,46.3716,-101.97
Cass,2013,11,17,2,Injury,0,.,0,0,0,0,0,0,0,0,0,0,46.8327,-96.84
Billings,2013,11,19,1,Injury,0,0,0,0,0,0,0,0,0,0,1,0,46.928,-103.565
Burleigh,2013,11,18,2,Injury,0,0,0,1,0,0,0,0,0,0,0,1,46.8255,-100.773
Burleigh,2013,11,7,3,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8122,-100.781
Grand Forks,2013,11,8,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,47.9257,-97.036
Grand Forks,2013,11,12,5,Injury,0,.,1,1,0,0,0,0,0,0,0,0,47.9331,-97.089
Cass,2013,11,17,2,Injury,0,.,0,0,0,0,0,0,0,0,0,0,46.8667,-96.845
Stark,2013,11,11,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8913,-103.114
Williams,2013,11,18,2,Injury,0,1,0,0,0,0,0,0,1,0,0,0,48.3638,-102.935
McKenzie,2013,11,7,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,47.8041,-102.838
Cass,2013,11,15,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8438,-96.862
Burleigh,2013,11,15,2,Injury,0,0,0,0,0,0,0,0,1,0,1,0,46.8289,-100.731
Cass,2013,11,20,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8794,-96.794
Hettinger,2013,11,18,1,Injury,0,0,0,0,0,0,1,1,0,0,0,1,46.6007,-102.824
Ramsey,2013,11,20,2,Injury,0,1,0,1,1,0,1,0,1,0,0,0,48.1024,-98.865
Ward,2013,11,15,1,Injury,0,0,0,0,0,0,1,0,1,0,0,1,48.4007,-101.299
Ward,2013,11,16,3,Fatal,1,0,1,0,1,0,1,0,1,0,0,0,48.4579,-101.299
Barnes,2013,11,23,1,Injury,0,.,0,0,0,0,1,0,0,0,0,1,46.8781,-98.41
Mountrail,2013,11,15,2,Injury,0,1,1,1,0,0,1,0,0,0,1,0,48.1028,-102.354
Mountrail,2013,11,17,2,Injury,1,1,0,0,1,1,1,0,0,0,0,0,47.979,-102.454
Williams,2013,11,7,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,48.14,-103.689
Burleigh,2013,11,1,2,Injury,0,0,0,0,0,0,1,0,0,0,0,0,46.8058,-100.804
Grand Forks,2013,11,14,1,Injury,0,0,0,1,0,0,0,0,0,0,0,1,47.8918,-97.041
McLean,2013,11,16,1,Injury,0,0,1,1,0,0,0,1,1,0,0,0,47.4854,-100.716
Ward,2013,11,8,1,Injury,0,0,0,1,0,0,0,0,1,1,0,1,48.2834,-101.296
Williams,2013,11,20,1,Injury,0,1,0,0,1,0,0,1,0,0,0,1,48.3876,-103.963
Ward,2013,11,12,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,48.2183,-101.296
Ward,2013,11,13,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,48.2412,-101.288
Grand Forks,2013,11,12,2,Injury,0,0,0,1,0,1,0,0,1,0,0,0,47.9184,-97.095
Cass,2013,11,9,3,Injury,0,0,0,1,0,0,1,0,0,0,0,0,46.8759,-96.781
Dunn,2013,11,4,1,Injury,0,0,1,1,0,0,0,1,1,0,0,1,47.3133,-102.969
Burleigh,2013,11,7,2,Injury,0,1,0,0,0,0,0,0,1,0,0,0,46.8054,-100.774
Burleigh,2013,11,15,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.833,-100.773
Barnes,2013,11,18,2,Injury,0,1,0,1,0,1,1,0,0,0,1,0,46.9236,-98.009
Grand Forks,2013,11,16,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,47.9039,-97.046
Grand Forks,2013,11,17,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,47.9165,-97.045
Cass,2013,11,13,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,46.878,-96.79
Cass,2013,11,16,1,Injury,0,0,0,1,0,0,0,0,0,0,0,1,46.8615,-96.832
Stutsman,2013,11,15,3,Injury,0,0,0,0,1,0,0,0,0,0,0,0,46.9043,-98.708
Cass,2013,11,15,2,Injury,0,0,1,1,0,0,0,0,1,0,0,0,47.1526,-97.218
Ward,2013,11,8,1,Injury,0,0,0,1,0,0,0,1,0,1,0,1,48.3683,-101.296
Richland,2013,11,16,1,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.4276,-97.135
Ward,2013,11,11,3,Injury,0,0,0,0,0,0,0,0,0,0,1,0,48.2449,-101.296
Ward,2013,11,18,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,48.2187,-101.219
Mountrail,2013,11,7,1,Injury,0,0,0,0,0,0,0,0,0,0,0,0,48.3665,-102.397
Cass,2013,11,1,4,Injury,0,0,0,0,0,0,1,0,1,0,0,0,46.8619,-96.867
Grand Forks,2013,11,16,1,Injury,0,.,0,0,1,0,0,1,0,0,0,1,47.7193,-97.367
Cass,2013,11,22,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8904,-96.802
Burke,2013,11,23,1,Fatal,1,1,0,0,1,0,0,1,0,0,0,1,48.9088,-102.635
Ramsey,2013,11,1,1,Injury,0,1,0,0,0,0,0,0,0,0,0,1,48.0501,-98.576
Williams,2013,11,12,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,48.1483,-103.639
Cass,2013,11,0,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8548,-96.862
Cass,2013,11,0,2,Injury,0,1,0,0,1,0,0,0,0,0,0,0,46.9002,-96.791
Cass,2013,11,21,1,Injury,0,0,0,1,0,0,0,0,0,1,0,1,46.885,-96.806
Grant,2013,11,2,1,Fatal,1,1,0,0,1,0,0,1,0,0,1,1,46.2524,-101.833
Stark,2013,11,3,1,Injury,0,0,0,1,0,0,0,0,0,0,1,1,46.8804,-102.604
Ward,2013,11,14,2,Injury,1,1,0,0,0,1,0,0,1,0,0,0,48.2164,-101.299
Grand Forks,2013,11,5,1,Fatal,1,1,0,1,1,0,0,1,0,1,0,1,47.8173,-97.079
Grand Forks,2013,11,23,1,Injury,0,0,0,0,1,0,0,1,0,0,0,1,47.9471,-97.653
Burleigh,2013,11,19,1,Injury,0,0,0,1,0,0,0,1,1,0,0,1,47.0262,-100.792
Burleigh,2013,11,12,2,Injury,0,0,0,0,0,0,0,0,0,0,0,0,46.8167,-100.778
Grand Forks,2013,11,19,2,Injury,0,.,0,0,0,0,0,0,0,0,0,0,47.9224,-97.045
Grand Forks,2013,11,17,1,Injury,0,.,0,1,0,0,0,0,0,0,0,1,48.0758,-97.169
Ward,2013,11,2,1,Injury,0,0,0,1,1,0,1,0,1,0,1,1,48.1939,-101.228
Williams,2013,11,0,2,Injury,0,.,0,1,0,0,0,0,1,0,0,0,48.1542,-103.626
Burleigh,2013,11,9,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.7948,-100.774
Burleigh,2013,11,15,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8084,-100.777
Cass,2013,11,17,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8762,-96.846
Cass,2013,11,19,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8668,-96.851
Stutsman,2013,11,7,1,Injury,0,0,0,0,0,0,0,1,1,1,0,1,46.9069,-98.819
Bottineau,2013,11,12,2,Injury,1,1,1,0,0,1,0,1,1,0,0,0,48.9663,-100.797
Cass,2013,11,9,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.7748,-97.095
Cass,2013,11,17,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8701,-96.842
Walsh,2013,11,15,1,Injury,1,1,0,0,1,0,0,0,0,0,0,1,48.4556,-97.299
Dunn,2013,11,20,1,Injury,0,0,0,0,0,0,0,0,0,0,1,1,47.1092,-102.784
Grand Forks,2013,11,16,1,Injury,0,0,0,1,0,0,1,1,0,1,0,1,47.9821,-97.094
Barnes,2013,11,4,2,Injury,1,1,0,1,0,0,0,0,0,0,1,0,46.9112,-98.008
McKenzie,2013,11,16,2,Injury,1,1,0,1,0,0,0,0,1,0,0,0,47.9763,-102.664
Williams,2013,11,18,3,Injury,1,0,0,0,0,0,0,0,1,0,0,0,48.5755,-103.19
Cass,2013,11,8,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8334,-96.901
Burleigh,2013,11,16,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.842,-100.773
Cass,2013,11,19,2,Injury,0,0,0,0,0,1,0,0,0,0,1,0,46.8037,-96.841
Cass,2013,11,1,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8832,-96.795
Cass,2013,11,17,2,Injury,0,0,0,0,0,0,0,0,0,0,1,0,46.9049,-96.837
Cass,2013,11,17,4,Injury,0,0,0,0,0,0,0,0,0,0,1,0,46.859,-96.841
Pembina,2013,11,12,2,Injury,0,1,0,0,0,1,0,0,1,0,0,0,48.6192,-97.449
Cass,2013,11,6,2,Injury,0,0,0,0,0,0,0,0,0,0,1,0,46.8757,-96.839
Burleigh,2013,11,17,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.8462,-100.731
Williams,2013,11,7,2,Injury,0,0,1,0,1,0,0,0,0,0,0,0,48.4829,-103.625
Williams,2013,11,9,2,Injury,0,1,0,1,0,0,0,0,1,0,0,0,48.1711,-103.653
Ward,2013,11,3,1,Injury,0,.,0,0,1,0,0,0,0,0,0,0,48.1823,-101.624
Burleigh,2013,11,8,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8062,-100.76
Burleigh,2013,11,16,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8061,-100.756
Cass,2013,11,16,2,Injury,0,0,0,0,0,1,0,0,1,0,0,0,46.8727,-96.815
Ward,2013,11,20,1,Injury,0,0,0,1,0,0,0,0,0,1,0,1,48.2612,-101.396
Richland,2013,11,14,2,Injury,0,0,0,1,0,0,0,0,1,0,0,0,46.264,-96.613
Golden Valley,2013,11,20,1,Injury,0,0,1,0,0,0,0,0,1,0,0,0,47.0242,-103.815
Stutsman,2013,11,14,2,Injury,0,0,0,0,0,1,0,0,0,0,0,0,46.9173,-98.703
McKenzie,2013,11,14,2,Injury,0,0,1,1,0,0,0,0,1,0,0,0,47.9775,-102.785
Divide,2013,11,8,1,Injury,1,0,0,0,0,0,0,1,0,1,0,1,48.9701,-103.75
Mercer,2013,11,3,1,Injury,0,1,0,1,0,0,0,1,1,1,0,1,47.256,-101.511
Morton,2013,11,13,2,Injury,0,1,0,1,0,0,0,0,1,0,0,0,46.8431,-100.893
Stark,2013,11,16,2,Injury,0,.,0,0,0,0,0,0,1,0,0,0,46.879,-102.79
Cass,2013,11,2,2,Injury,0,1,0,0,0,0,0,0,1,0,0,0,46.8301,-96.8
Stark,2013,11,4,1,Injury,1,1,0,1,1,0,0,0,1,0,0,1,46.9484,-102.769
Williams,2013,11,22,1,Fatal,1,.,0,1,1,0,0,0,0,0,0,0,48.2926,-103.618
Mountrail,2013,11,1,1,Fatal,1,1,0,0,0,0,0,1,1,1,0,1,48.3112,-102.418
Mountrail,2013,11,7,1,Injury,0,1,0,1,0,0,0,1,0,0,0,1,47.9417,-102.472
Burleigh,2013,11,15,2,Injury,1,1,0,0,0,1,0,0,1,0,0,0,46.8525,-100.731
Mountrail,2013,11,22,2,Injury,0,0,0,0,0,0,1,0,1,0,0,0,48.3205,-102.762
Williams,2013,11,12,2,Injury,0,0,1,0,0,0,0,0,0,0,0,0,48.2285,-103.622
Burleigh,2013,11,15,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,46.7949,-100.795
Burleigh,2013,11,23,2,Injury,0,1,0,0,1,0,0,0,0,0,0,0,46.7949,-100.795
Grand Forks,2013,11,16,2,Injury,0,.,0,0,0,0,0,0,1,0,0,0,47.8895,-97.056
Stark,2013,11,1,1,Injury,0,0,0,1,1,0,0,1,0,0,0,1,46.8595,-102.817
Cass,2013,11,2,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8599,-96.836
Cass,2013,11,2,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,46.8762,-96.831
Ramsey,2013,11,15,1,Injury,0,0,0,1,0,0,0,1,0,0,0,1,48.0897,-98.881
Ward,2013,11,9,2,Injury,1,0,0,0,0,1,0,0,1,1,0,0,48.2279,-101.221
Grand Forks,2013,11,22,2,Injury,0,0,0,1,0,0,0,0,0,0,0,0,47.9331,-97.051
Burleigh,2013,11,17,2,Injury,1,.,0,0,0,0,0,0,1,0,1,0,46.8061,-100.752
Grand Forks,2013,11,18,2,Injury,0,0,0,0,0,0,0,0,1,0,0,0,47.8931,-97.045
Richland,2013,11,2,1,Injury,0,0,0,0,1,0,0,0,0,1,0,1,46.0739,-96.928
Richland,2013,11,17,1,Injury,0,0,0,1,0,0,0,1,0,0,0,1,46.2226,-96.7
Renville,2013,11,20,2,Injury,0,0,1,0,0,0,0,0,0,0,0,0,48.7636,-101.84
Hettinger,2013,11,0,1,Injury,0,1,0,1,1,0,0,1,1,0,0,1,46.5429,-102.873
Mountrail,2013,11,8,2,Injury,0,0,1,1,0,0,1,0,1,0,0,0,48.3128,-102.385
Grand Forks,2013,12,13,2,Injury,1,0,0,0,0,0,0,0,1,0,0,0,47.8879,-97.067
Pembina,2013,12,20,1,Injury,0,0,0,0,0,0,1,1,0,0,0,1,48.34,-97.22
McKenzie,2013,12,8,2,Injury,0,0,1,1,0,0,0,1,0,1,0,1,47.7117,-102.707
Cass,2013,12,18,2,Injury,0,0,0,1,0,0,1,0,0,0,0,1,46.8758,-97.36
Ward,2013,12,13,2,Injury,0,0,0,0,0,1,0,0,0,0,0,0,48.1936,-101.296
Stutsman,2013,12,16,2,Injury,1,0,0,1,0,0,1,0,0,0,0,0,46.8837,-99.244
Stutsman,2013,12,15,1,Injury,0,0,0,1,0,0,1,1,0,0,0,1,46.892,-99.004
Morton,2013,12,12,2,Injury,0,0,0,1,0,0,0,0,0,1,0,0,46.8624,-101.221
McKenzie,2013,12,6,1,Injury,1,0,0,1,0,0,0,1,0,0,0,1,47.8772,-103.77
Slope,2013,12,8,1,Injury,0,0,1,1,0,0,0,1,0,0,1,1,46.6114,-103.196
Stutsman,2013,12,16,1,Injury,0,0,0,1,0,0,0,0,0,0,1,1,46.8841,-99.24
Stutsman,2013,12,16,1,Injury,1,0,0,1,0,0,0,1,0,0,1,1,46.8842,-99.239
Ward,2013,12,12,1,Injury,0,0,0,1,0,0,1,1,0,0,1,1,48.1661,-101.295
Traill,2013,12,23,1,Injury,0,0,0,1,0,0,1,1,0,0,0,1,47.4134,-97.073
Cass,2013,12,18,1,Injury,0,0,0,1,0,0,1,0,0,0,0,1,46.8473,-96.831
Pierce,2013,12,8,1,Injury,0,.,0,0,0,0,0,0,0,0,0,0,47.8973,-100.049
Williams,2013,12,8,1,Injury,1,1,0,0,0,0,1,1,0,0,0,1,48.1544,-103.498
Williams,2013,12,6,1,Injury,0,0,0,0,0,0,1,1,0,0,0,0,48.1256,-103.777
Ward,2013,12,22,2,Injury,1,0,0,0,0,0,0,0,0,1,0,0,48.3142,-101.517
Williams,2013,12,7,1,Injury,1,0,0,1,0,0,1,1,0,0,0,0,48.1546,-103.378
Ward,2013,12,13,2,Injury,0,0,0,1,0,0,0,0,0,0,1,0,48.1652,-101.296
Williams,2013,12,7,1,Fatal,1,0,1,1,0,0,1,1,0,0,1,1,48.2407,-103.625
Williams,2013,12,9,2,Injury,0,0,0,1,0,0,0,0,0,0,1,0,48.3423,-103.408
Cass,2013,12,17,4,Injury,0,0,0,1,1,0,0,0,0,0,1,0,46.8187,-96.888
Cass,2013,12,7,1,Injury,0,0,0,0,0,0,1,0,0,0,1,0,46.8475,-96.851
McIntosh,2013,12,10,1,Injury,0,.,0,0,0,0,0,1,0,0,0,1,46.058,-99.17
Dickey,2013,12,10,1,Injury,0,0,0,1,0,0,0,0,0,1,0,1,46.1455,-98.08
Adams,2013,12,7,1,Injury,0,1,0,1,0,0,0,1,0,1,0,1,45.9486,-102.396
Cass,2013,12,10,2,Injury,0,0,1,1,0,0,1,0,0,0,0,0,46.9866,-97.218
Billings,2013,12,4,1,Injury,1,0,0,1,0,0,0,0,0,1,0,1,46.9123,-103.48
Ward,2013,12,16,2,Injury,0,1,1,1,1,0,1,0,0,0,1,0,48.2773,-101.434
Burleigh,2013,12,1,1,Injury,0,0,0,1,0,0,1,0,0,0,1,0,46.8245,-100.765
Cass,2013,12,16,2,Injury,0,0,0,1,0,0,1,0,0,0,1,0,46.8906,-96.841
Cass,2013,12,6,2,Injury,0,0,0,0,0,0,1,0,1,0,0,0,46.8906,-96.862
Ward,2013,12,12,3,Injury,0,1,0,1,0,0,1,0,1,0,0,0,48.2344,-101.296
Williams,2013,12,10,1,Injury,0,0,0,0,0,0,0,1,0,1,0,1,47.9931,-104.007
Barnes,2013,12,15,2,Injury,1,1,0,1,1,0,0,0,0,0,0,0,46.9201,-97.776
Barnes,2013,12,12,1,Injury,0,0,0,1,0,0,1,0,0,0,0,1,46.8924,-98.419
